Vardas367           Pavarde367  1  4  1  5  1  4  5  2  2  1  6  3  1  3  4  1 ; final points 1.75
Vardas7835         Pavarde7835  8  1  9  9  9  1  5  4  6  6  8  4  7  1 10  4 ; final points 4.75
Vardas357           Pavarde357  7  6  9  5  2  4  3 10  3  4  6  8  9  3  9  4 ; final points 4.75
Vardas5800         Pavarde5800  4  7  6  5  8  5  6  1  6  4  6  4  9 10  7  4 ; final points 4.75
Vardas8041         Pavarde8041  1  9  2  5  3  9 10  9  4  5 10  6  3  6  6  4 ; final points 4.75
Vardas7176         Pavarde7176 10  4  4  6  9  9  5  4  1  4  5  8  4  8  7  4 ; final points 4.75
Vardas9285         Pavarde9285  6  5  5  9  6  6  7  6  6  4  4  5  5  5  9  4 ; final points 4.75
Vardas8273         Pavarde8273  4  7  3  2  5  9  6  9  3 10  2  5 10  6  7  4 ; final points 4.75
Vardas8092         Pavarde8092  2  8  1  2  7  9 10  6  6  3 10  2  8  7  7  4 ; final points 4.75
Vardas1599         Pavarde1599  4  9  2 10  3  8  3  8  4  6  5  5  4 10  7  4 ; final points 4.75
Vardas4076         Pavarde4076  8  9  3  3  8  9  3  8  2  2  7  2  7 10  7  4 ; final points 4.75
Vardas8888         Pavarde8888  2  1  6  7 10  6 10  2  1  1  2  2  3  9  4  5 ; final points 4.76
Vardas7704         Pavarde7704  9  5  4  2 10  3  2  1  8  7  4  1  2  6  2  5 ; final points 4.76
Vardas1193         Pavarde1193  9 10  6  1  1  4  7  2  1  5  2  6  4  5  3  5 ; final points 4.76
Vardas9162         Pavarde9162  1  1  2 10  9  2  5  4  3  5  5  5  3  9  2  5 ; final points 4.76
Vardas9645         Pavarde9645  4  2  9  5  6  1  5  7  3  5  5  6  1  3  4  5 ; final points 4.76
Vardas4324         Pavarde4324  9  8  8  3 10  9  8  7  7  6  9  7  5 10  5  3 ; final points 4.76
Vardas2237         Pavarde2237 10  6  3  9  7  9 10  3  5 10  8  7  7  9  8  3 ; final points 4.76
Vardas4863         Pavarde4863  1  3 10  4  3  7  1  4  4  3  8  9  3  2  4  5 ; final points 4.76
Vardas3291         Pavarde3291  3  9  2  1  3  6  8  1  1 10  8  2  1 10  1  5 ; final points 4.76
Vardas7619         Pavarde7619  9  4  1  1  5  2  2  8  7  3  6  3  6  1  8  5 ; final points 4.76
Vardas7634         Pavarde7634  2  6  1 10  7  6  5  6  4  5  2  2  4  4  2  5 ; final points 4.76
Vardas9604         Pavarde9604  6  7  5  9  5  1  8  1  8  7  6  9  8  1  8  4 ; final points 4.77
Vardas8096         Pavarde8096  4  5  8  6  8 10  3 10  9  9  6  4  2  4  1  4 ; final points 4.77
Vardas3436         Pavarde3436  6  9  8 10 10  9  1  5  3  1 10  7  2  1  7  4 ; final points 4.77
Vardas7291         Pavarde7291  3  1  4  7  9 10  1  8  3  1 10  7  7  9  9  4 ; final points 4.77
Vardas9244         Pavarde9244 10  3  7  7  6  8  6  2  8  3  5  9  4  6  5  4 ; final points 4.77
Vardas5986         Pavarde5986  6  7  4  6  3  7  6  3  5  9  2 10  5 10  6  4 ; final points 4.77
Vardas7856         Pavarde7856  7  9  1  6  5 10  7  9  4  9  4  1  4  9  4  4 ; final points 4.77
Vardas5128         Pavarde5128  6  4  6  6  8  8  2  5  3 10  7  4 10  7  3  4 ; final points 4.77
Vardas5875         Pavarde5875  5  9  3  1 10 10  3  6 10  7  6  6  7  2  4  4 ; final points 4.77
Vardas3166         Pavarde3166 10  2  8  7  6  2  8  7  3  1  7  9  8  5  6  4 ; final points 4.77
Vardas7263         Pavarde7263 10  1  8  1  4  8  6  4  7  9  2  8  5  7  9  4 ; final points 4.77
Vardas4868         Pavarde4868  4  9  9  5  6  9  5  8  4  4 10  2  5  2  7  4 ; final points 4.77
Vardas2337         Pavarde2337  5  6  3 10  7  5  9  3  8  1 10  3  3  8  8  4 ; final points 4.77
Vardas4507         Pavarde4507  7 10  9  1  3 10  6  8  7  6  7  3  4  3  5  4 ; final points 4.77
Vardas8289         Pavarde8289  1  6  3  8  6  9  5  7  5  7  9  3  5  5 10  4 ; final points 4.77
Vardas5991         Pavarde5991  4 10  4  9  1  9  2  3  6  4  5  9 10  6  7  4 ; final points 4.77
Vardas6659         Pavarde6659  1  7  5  9  1  4  6  6  4  8  8  9 10 10  1  4 ; final points 4.77
Vardas3686         Pavarde3686 10 10  8  2  9  4  1  3 10  3 10  4  2  9  4  4 ; final points 4.77
Vardas2542         Pavarde2542  5  6  4  7  7  5  2  8  3  8  8  8  7  9  2  4 ; final points 4.77
Vardas8672         Pavarde8672  2  5  8  9  7  7  9  4  2 10  5  9  6  1  5  4 ; final points 4.77
Vardas3881         Pavarde3881  5  5  7 10  5  9  1 10  8  1  8  2  7  9  2  4 ; final points 4.77
Vardas7272         Pavarde7272  5  3  3  8 10  7  6  6  5  8  7  5  7  6  3  4 ; final points 4.77
Vardas8483         Pavarde8483  6  5  8  9 10  5  5 10  7  3  2  2  4  7  6  4 ; final points 4.77
Vardas7907         Pavarde7907  4  3 10  6  1  8  6 10  8  7  3  8  4  8  3  4 ; final points 4.77
Vardas7339         Pavarde7339  9  8  3  8  8  7  3  1  2  9  9 10  4  7  1  4 ; final points 4.77
Vardas942           Pavarde942  2  7  3  6 10  6 10  7  4  3 10  1  3  9  8  4 ; final points 4.77
Vardas1574         Pavarde1574  8  3  9  1  2 10  9  4  6  9  3  3 10  7  5  4 ; final points 4.77
Vardas9752         Pavarde9752  8  5  5  4  4  3  1  1  2  1  1  9  6  8  9  5 ; final points 4.79
Vardas7478         Pavarde7478  5  1  1  2  1  9  5  2  5  9  2  4  4  8  9  5 ; final points 4.79
Vardas7267         Pavarde7267  4  8  5  3  5  3  9  5  2  4  5 10  2  1  1  5 ; final points 4.79
Vardas6886         Pavarde6886  2  2  7  1  7  3  5  3  2 10  6  8  1  6  4  5 ; final points 4.79
Vardas1795         Pavarde1795  3  6  9  1  5  1  9  3  2  2  7  2  7  2  8  5 ; final points 4.79
Vardas9897         Pavarde9897 10  2  3  3  1  4  5  5  5  5  7  7  1  2  7  5 ; final points 4.79
Vardas986           Pavarde986  3  8  3  8  9  7  2  3  4  3  1  8  1  1  6  5 ; final points 4.79
Vardas5220         Pavarde5220  3  5  1  6  6  3  5  2  9  1 10  5  3  2  6  5 ; final points 4.79
Vardas4080         Pavarde4080  3 10  6  1  6  8  2  6  7  5  4  3  2  2  2  5 ; final points 4.79
Vardas5169         Pavarde5169  8  5  2  2  5  7  1  6  8  3  2  2 10  3  3  5 ; final points 4.79
Vardas7949         Pavarde7949  6  2  2  3  6  5  4  7  8  6  5  3  6  2  2  5 ; final points 4.79
Vardas6034         Pavarde6034  7  3  2  7  1  4  2  2  4  7 10  3  6  1  8  5 ; final points 4.79
Vardas5066         Pavarde5066  5  5  4  4  1  8  3  1  5  1  1  8  9  4  8  5 ; final points 4.79
Vardas6937         Pavarde6937  7 10  9  7  3  8  7 10  5  4  8 10  4 10 10  3 ; final points 4.79
Vardas4569         Pavarde4569  8  4  5  9  3  4 10  6  2  7  7  2  5  8 10  4 ; final points 4.80
Vardas4333         Pavarde4333  3 10  4  5  9  7  5  8  2 10  7  6  3  5  6  4 ; final points 4.80
Vardas205           Pavarde205  8  4  5  5  8  7  6  9  7  7  7  2  8  3  4  4 ; final points 4.80
Vardas3885         Pavarde3885 10  3  2  4  2  4  7  5  7 10 10  8  9  8  1  4 ; final points 4.80
Vardas2679         Pavarde2679  1  6  7  5  7  5 10  8  8  3  9  7  2  4  8  4 ; final points 4.80
Vardas8540         Pavarde8540  9  7  5  7  5  1  4  5  8  1 10  6  5 10  7  4 ; final points 4.80
Vardas2567         Pavarde2567  3  8  1  4  7  2  9 10 10  1  7 10 10  4  4  4 ; final points 4.80
Vardas985           Pavarde985 10  3  8  6  8  2  7 10  1  5  8  9  4  3  6  4 ; final points 4.80
Vardas3067         Pavarde3067  2  9  9  2 10  1  1  3  8  5  9  7 10  7  7  4 ; final points 4.80
Vardas4129         Pavarde4129  2  5  4 10  4  4  8  6  9  9  9  3  2 10  5  4 ; final points 4.80
Vardas758           Pavarde758  3  7  6  2  9  7  9  8  2  5  9  8  2  4  9  4 ; final points 4.80
Vardas1272         Pavarde1272  1  9  9  6  3  2  3  7  2  9  7  8 10  4 10  4 ; final points 4.80
Vardas3019         Pavarde3019  2  9  7  5  3 10  7 10  3  4  1  4  9  7  9  4 ; final points 4.80
Vardas7239         Pavarde7239  1 10  5  3  6  8  3  5  9  8  3  9  8  6  6  4 ; final points 4.80
Vardas5817         Pavarde5817  9 10  6  2  1  4  6  9  6  6  6  1  9 10  5  4 ; final points 4.80
Vardas929           Pavarde929 10  2  2 10 10  4  1  6  7  5  9  7  6  4  7  4 ; final points 4.80
Vardas43             Pavarde43 10  4  3 10  4  2  9  4  7  4 10  6  7  8  2  4 ; final points 4.80
Vardas7310         Pavarde7310  7 10 10  7  1  6  6  4  6 10  2  5  6  3  7  4 ; final points 4.80
Vardas7960         Pavarde7960  9  2  8  2  1 10  4  4 10  1 10  6  8 10  5  4 ; final points 4.80
Vardas3172         Pavarde3172  7  5  6  3  1 10  5  5  6  7  1 10  8  7  9  4 ; final points 4.80
Vardas1251         Pavarde1251  5 10  9  9  6  6  2  1 10  7  4  9  4  5  3  4 ; final points 4.80
Vardas7030         Pavarde7030  3  6  7 10  6  6  7  1  8  3 10  2  9  4  8  4 ; final points 4.80
Vardas3711         Pavarde3711  6 10  4  7  4  7  1  6  8 10 10  4  2  6  5  4 ; final points 4.80
Vardas8896         Pavarde8896  2  5  8 10 10  7  8  4  4  1  8  2  9  4  8  4 ; final points 4.80
Vardas1165         Pavarde1165  9  8  8  2  1  8  5  4  2  6  8  3  9 10  7  4 ; final points 4.80
Vardas8464         Pavarde8464  1  5 10  2  6 10  9 10  5  6  6  9  1  4  6  4 ; final points 4.80
Vardas7014         Pavarde7014  6  1  8  1  5  7  7  4  4  8  9  6 10 10  4  4 ; final points 4.80
Vardas3903         Pavarde3903  1  7  8  8  7  3  4  8  9  9  3  8  8  2  5  4 ; final points 4.80
Vardas7779         Pavarde7779  5  5  6  4  3  5  4  2  4  7  4  2  6 10  1  5 ; final points 4.81
Vardas9715         Pavarde9715  6  3  9  4  5 10  3  2  5  3  2  1  6  5  4  5 ; final points 4.81
Vardas7924         Pavarde7924  7  1  5  6  6  3  9  1  5  7  4  1  7  3  3  5 ; final points 4.81
Vardas7717         Pavarde7717  2  1  1  9  4 10  7  1  3  6  6  8  2  2  6  5 ; final points 4.81
Vardas7402         Pavarde7402  8  7  7  5  1  5  5  5  2  5  7  2  2  3  4  5 ; final points 4.81
Vardas5662         Pavarde5662  1  1  2  1 10 10  9  1  1  3  5  4  5  8  7  5 ; final points 4.81
Vardas311           Pavarde311  7  1  1  3  3  6  9 10  7  2  2  1  7  6  3  5 ; final points 4.81
Vardas694           Pavarde694  9  9  7  1  3  5  3  1  4  4  2  3  7  7  3  5 ; final points 4.81
Vardas6121         Pavarde6121  6  5  4  5  3  8  7  2  7  1  4  5  1  4  6  5 ; final points 4.81
Vardas8866         Pavarde8866  5  1  5  5  1  5  2 10  5  4 10  5  4  2  4  5 ; final points 4.81
Vardas6148         Pavarde6148  2  3  2  5  9  7  3  5  6  5  2  7  1  6  5  5 ; final points 4.81
Vardas8530         Pavarde8530  1  3  7  1  5  7  2  8  2 10  2  8  8  2  2  5 ; final points 4.81
Vardas4547         Pavarde4547  8  1  7  6  2 10  7  5  9  2  8  5  8  9  4  4 ; final points 4.83
Vardas2446         Pavarde2446  3  1  6  3  9 10  7  8  7  6  4  6  4  7 10  4 ; final points 4.83
Vardas9804         Pavarde9804  9  7  8  8  4  2  2  5 10  5 10  3  9  3  6  4 ; final points 4.83
Vardas7309         Pavarde7309  2  4  6 10  7  5  4  9 10  2  8  9  8  6  1  4 ; final points 4.83
Vardas4550         Pavarde4550  1  5  7  7  1 10  9  5  2 10  8  2 10  7  7  4 ; final points 4.83
Vardas301           Pavarde301  4  4  1  7  5  8  6  5 10  8  5 10  7 10  1  4 ; final points 4.83
Vardas680           Pavarde680  7  6  4  4  2  7  4  8  5  8  7 10  8  9  2  4 ; final points 4.83
Vardas2772         Pavarde2772  9  2  9  3  8  3  4 10  1 10  5 10  5  7  5  4 ; final points 4.83
Vardas8405         Pavarde8405  9  7  7  4  6  5 10  4  5  4  4  8  4  5  9  4 ; final points 4.83
Vardas3778         Pavarde3778 10  9  8  7  8  1  1  2  1 10  2  8  7  9  8  4 ; final points 4.83
Vardas4487         Pavarde4487  4  9 10  7  1  3  9 10  7  3  3  8  1 10  6  4 ; final points 4.83
Vardas6032         Pavarde6032  4 10  3  8  9  7  4  9  1  2 10  5  8 10  1  4 ; final points 4.83
Vardas3054         Pavarde3054  2  8  8  8 10  3  8  7  3  7 10  6  5  2  4  4 ; final points 4.83
Vardas3581         Pavarde3581  9  5  5 10  3  6  7  2  6  8  1  8  5 10  6  4 ; final points 4.83
Vardas6665         Pavarde6665  9  6  5  6  4  8  3  7  8  9  5  9  4  4  4  4 ; final points 4.83
Vardas4656         Pavarde4656  9  5 10  9  9  6 10  1  1  5  6  4  9  4  3  4 ; final points 4.83
Vardas1733         Pavarde1733  6  3 10  5  9  6 10  5  1  9 10  8  5  1  3  4 ; final points 4.83
Vardas7154         Pavarde7154  4  4  9 10  9  1  6 10  6  7  5  1  5  6  8  4 ; final points 4.83
Vardas6138         Pavarde6138  6  8  3  4  2 10  6 10 10  8  4  5  5  6  4  4 ; final points 4.83
Vardas1287         Pavarde1287  2  4  9  7  6 10  8  2  2  5  6 10  7  6  7  4 ; final points 4.83
Vardas6501         Pavarde6501  8 10  4  5  7  9  5  8  3  4 10  7  2  1  8  4 ; final points 4.83
Vardas7870         Pavarde7870  3  7 10  6  5  3  6  5  9  7  7  6  6  7  4  4 ; final points 4.83
Vardas1611         Pavarde1611  6 10  5  6  5  4  9  4  8  9  5  5  7  6  2  4 ; final points 4.83
Vardas8318         Pavarde8318  4  2  8  2  9  1  9  9  4  8  9 10 10  2  4  4 ; final points 4.83
Vardas7013         Pavarde7013  8  1  7  4  4  9  4  9 10  2  9  6  4  8  6  4 ; final points 4.83
Vardas695           Pavarde695 10  6  2 10  2  3  5 10  3  6  7  5  7  9  6  4 ; final points 4.83
Vardas9248         Pavarde9248 10  4  2  5  5  5  8 10  9  2  2  8  7  4 10  4 ; final points 4.83
Vardas1020         Pavarde1020  8  5  9  8  2  8  7  8  4  6  5  8  3  1  9  4 ; final points 4.83
Vardas7791         Pavarde7791  5  8  6  1  2  7  4  8  9  7  9  3  9  8  5  4 ; final points 4.83
Vardas1395         Pavarde1395  7 10  3  4  9  3  9  6  9  2  9  4  9  5  2  4 ; final points 4.83
Vardas787           Pavarde787  6  4  9  7  5  9  6  7 10  2  5  5  7  4  5  4 ; final points 4.83
Vardas9405         Pavarde9405  2  6  4  3  1  7  7  8  9  2  2  6  2  1  9  5 ; final points 4.84
Vardas1947         Pavarde1947  3 10  4  6  8  8  2  4  3  5  4  4  2  2  4  5 ; final points 4.84
Vardas9274         Pavarde9274  9  3  9  1  2  1  1  3  7  3  8  5  2  7  8  5 ; final points 4.84
Vardas7893         Pavarde7893 10  2  1  8  5  1  2  7 10  8  1  6  1  5  2  5 ; final points 4.84
Vardas6696         Pavarde6696  3  5  8  8  2  6  4  1  6  8  2  5  1  9  1  5 ; final points 4.84
Vardas8082         Pavarde8082  2  7  1  2  8  4  5  2  9 10  5  6  3  1  4  5 ; final points 4.84
Vardas3607         Pavarde3607  7  2  3  4  2  4  1 10  7  8  1  8  6  3  3  5 ; final points 4.84
Vardas1849         Pavarde1849  7  1  3  3  7  1  5  8 10  8  2  1  1  3  9  5 ; final points 4.84
Vardas6548         Pavarde6548  3  1  1 10 10  1  6 10  1  2  3  1  7  6  7  5 ; final points 4.84
Vardas882           Pavarde882  4  5  1  5  3  3  2  4 10  1 10  3  8  1  9  5 ; final points 4.84
Vardas7315         Pavarde7315  1  6  5  3  5  1  4  2  2  9  4  1 10 10  6  5 ; final points 4.84
Vardas1280         Pavarde1280  3  7  3  4  3  5  6  6 10  3  3  1  6  3  6  5 ; final points 4.84
Vardas9078         Pavarde9078  6  5  3  6  1  7  5  4  1  7  1  7  8  4  4  5 ; final points 4.84
Vardas1150         Pavarde1150  4  2  3  1  4  2  5 10  9  1  4  1  8 10  5  5 ; final points 4.84
Vardas2782         Pavarde2782  4  3  6  4  1  1  3  8  3  2  5  5  8  7  9  5 ; final points 4.84
Vardas7850         Pavarde7850  3  2  3  8  3  1  4  6  5 10  1  4  1  8 10  5 ; final points 4.84
Vardas7861         Pavarde7861 10  6 10  7  9 10 10  7  6  4  8  7  3  9  8  3 ; final points 4.84
Vardas6276         Pavarde6276  4  9  5  1  7 10  1  2  3  3  6  6  5  2  5  5 ; final points 4.84
Vardas9495         Pavarde9495 10  5  5 10  6  9  6  1  9  9  9  2  5  2  4  4 ; final points 4.85
Vardas5150         Pavarde5150  1  8  7  2  9 10  9  7  2  7  8  4  2 10  6  4 ; final points 4.85
Vardas740           Pavarde740  1  9  5 10 10  5  7  5  7  4  6  9  1  4  9  4 ; final points 4.85
Vardas9158         Pavarde9158 10  8  5  8  8  6  2  9  1  3 10  7  4  4  7  4 ; final points 4.85
Vardas7302         Pavarde7302  4  5  8  3 10 10  5  9  4  6  1  8  6  9  4  4 ; final points 4.85
Vardas7171         Pavarde7171  4  2  6  3  5  9  6  6  6  9  5  9  9  8  5  4 ; final points 4.85
Vardas8369         Pavarde8369  3 10  3  9  8  3  5 10 10  6  8  1 10  5  1  4 ; final points 4.85
Vardas7085         Pavarde7085  9  1  6  8  9  6  3  6  7 10  5  5  4 10  3  4 ; final points 4.85
Vardas571           Pavarde571  9  1  3  8  1  9  6  5  7 10  9  2  7  6  9  4 ; final points 4.85
Vardas5427         Pavarde5427  7  8  9  1  8  9  1  8  1  9  1  7  9 10  4  4 ; final points 4.85
Vardas7003         Pavarde7003 10  9  1  2 10  8  8  9  2  4  5  8  5  6  5  4 ; final points 4.85
Vardas1477         Pavarde1477  1  6  4 10  5  5  9  8 10  7  2  5  7  5  8  4 ; final points 4.85
Vardas3196         Pavarde3196  8  7  7  1  4  2  8  8  8  8  9  3  7  3  9  4 ; final points 4.85
Vardas5156         Pavarde5156  1  6 10  6  7  5  1  8  3  2 10  6  8 10  9  4 ; final points 4.85
Vardas2419         Pavarde2419  7  8  3  7 10  2  3  9  9 10  7  3  4  7  3  4 ; final points 4.85
Vardas8686         Pavarde8686  9  5 10  9  5  4 10  3  3  4 10  5  1 10  4  4 ; final points 4.85
Vardas6698         Pavarde6698 10  9  4  6  9  6  4  6  4  8  2  7 10  5  2  4 ; final points 4.85
Vardas3181         Pavarde3181  7  9  7  7 10  2  9  2  3  7  5  5 10  4  5  4 ; final points 4.85
Vardas1048         Pavarde1048  9  3  5 10  4  4  7  2  3  9  9  1  6 10 10  4 ; final points 4.85
Vardas4133         Pavarde4133  9  9  5  2  8  7  4  4  3  6  6  7  6 10  6  4 ; final points 4.85
Vardas8913         Pavarde8913  9  1  7  6  6  9  2  1  8  8  9  4  9  6  7  4 ; final points 4.85
Vardas5535         Pavarde5535  4  8  8  4  8  8  9  2  6  7  3  5  8 10  2  4 ; final points 4.85
Vardas1242         Pavarde1242  8  8 10 10  7  3  5  9  2  7  5  6  6  5  1  4 ; final points 4.85
Vardas6906         Pavarde6906 10  6  9  4  9  9  2  9  5  9  1  5  4  1  9  4 ; final points 4.85
Vardas5444         Pavarde5444  4  4  8  6  7  9  5  8  3  9  7 10  7  1  4  4 ; final points 4.85
Vardas2667         Pavarde2667 10  8  3  2  3  9 10  9  3 10  1  4  8  5  7  4 ; final points 4.85
Vardas8297         Pavarde8297  6  6  7  8  4  1  7  1  1  5  6  4  8  2  4  5 ; final points 4.87
Vardas1836         Pavarde1836  2  2  9  8  8  2  2  4  9  1  3  6  4  9  1  5 ; final points 4.87
Vardas5510         Pavarde5510  1 10 10  5  2  1  6  2  1  3  4  8  7  9  1  5 ; final points 4.87
Vardas544           Pavarde544  1  2  5  9  9  3  1  6  8  4  1  3 10  7  1  5 ; final points 4.87
Vardas3027         Pavarde3027  2  3  3  1  5 10  4  8  5 10  5  2  3  7  2  5 ; final points 4.87
Vardas3082         Pavarde3082  7  2  6  6  2  1  4  4  9  5  1 10  2  6  5  5 ; final points 4.87
Vardas1824         Pavarde1824  2  7  1  8  1  2  4  5  3  4  4 10  9  7  3  5 ; final points 4.87
Vardas4179         Pavarde4179  2  6  2  1  4  9  9  5  4  8  2  8  2  3  5  5 ; final points 4.87
Vardas6157         Pavarde6157  4  2  2  1  9  7  9  3  5  7  1  2  8  1  9  5 ; final points 4.87
Vardas898           Pavarde898  6  3  9  8  7  7  1  3  4  7  6  1  1  1  6  5 ; final points 4.87
Vardas1037         Pavarde1037  6  2  1  5  7  7  3  3  2  8 10  3  6  1  6  5 ; final points 4.87
Vardas8773         Pavarde8773  5  9  3  7  1  1  5  1  1  8  8  9  8  1  3  5 ; final points 4.87
Vardas7836         Pavarde7836  7  2  1 10  3  4  5  2 10  6  5  3  3  2  7  5 ; final points 4.87
Vardas7519         Pavarde7519  1  2  1  4  8  2  5  1 10  4  9  8  2  3 10  5 ; final points 4.87
Vardas3370         Pavarde3370  8  3  5  1  1  4  9  8  6  1  5  1  6  8  4  5 ; final points 4.87
Vardas3880         Pavarde3880  1  3  9  3 10  2  2  7  3  5  1  6  8  4  6  5 ; final points 4.87
Vardas6517         Pavarde6517  2  2  5  4 10  8  9  2  2  2  4  6  5  5  4  5 ; final points 4.87
Vardas2548         Pavarde2548  1  9  1  3  9  3  4  3  1  4 10  1  9  2 10  5 ; final points 4.87
Vardas1514         Pavarde1514  2 10  8  3  8  4  1  4  6  9  1  2  4  2  6  5 ; final points 4.87
Vardas9182         Pavarde9182  7  6  1  4  3  7  9  5  3  5  2  2  9  4  3  5 ; final points 4.87
Vardas966           Pavarde966  6  2  1  5  2  7  7  2  6  1  2  9 10  2  8  5 ; final points 4.87
Vardas3667         Pavarde3667  9  4  5  2  2  4  5  2  5  3  5  6  8  2  8  5 ; final points 4.87
Vardas2087         Pavarde2087  9  1  8  1  5  3  3  7  1  7  4  4  7  8  2  5 ; final points 4.87
Vardas2916         Pavarde2916  7  6 10  1  2  7  3  3  5  3  3  2  3  9  6  5 ; final points 4.87
