Vardas5459         Pavarde5459  2  2  5  5  8  4  9  4  6  1  1  7 10  6  5  5 ; final points 5.00
Vardas6468         Pavarde6468  2  8  5  6  3  6  8  9  4  8 10  4  7  3  7  9 ; final points 7.80
Vardas5092         Pavarde5092  9  5  2  5  2  5  8  3  6  8 10 10  5  5  7  9 ; final points 7.80
Vardas4059         Pavarde4059  5 10  5  4  8  8  2  9  6  6  4  7  5  7  4  9 ; final points 7.80
Vardas6139         Pavarde6139  6  5  1  7 10  3  5 10  3  7  1 10  7 10  5  9 ; final points 7.80
Vardas819           Pavarde819  4  7  9  1  9  6 10  7  5  6  3  3  8  5  7  9 ; final points 7.80
Vardas872           Pavarde872  3  8  6  1  1  5  9 10 10  6  5  4  2 10 10  9 ; final points 7.80
Vardas4751         Pavarde4751  9  5  4  6  6  1 10  5 10  7  6  1  8  5  7  9 ; final points 7.80
Vardas3127         Pavarde3127  3  3  5  3 10  7  9  2  5  7 10  3  8  5 10  9 ; final points 7.80
Vardas9471         Pavarde9471 10 10  6  6  7 10  5  1  4  9  7  4  2  2  7  9 ; final points 7.80
Vardas3375         Pavarde3375  2  9  7  1  8  1  6  5  6  4  9 10  8  7  7  9 ; final points 7.80
Vardas3140         Pavarde3140 10  3  8  7  8  2 10  7  9  6  2  3  1 10  4  9 ; final points 7.80
Vardas1391         Pavarde1391  3  8  8  9  5  6  5  6  9  2  6  1  6  6 10  9 ; final points 7.80
Vardas2269         Pavarde2269  5 10  5 10  4  1  9  2  2  6  7  6  5  8 10  9 ; final points 7.80
Vardas9979         Pavarde9979  4  4 10  8  4  3  7  6  3  4 10  1  9  8  9  9 ; final points 7.80
Vardas8435         Pavarde8435 10  7  1  8  7  1  6  3 10  5  2  3 10 10  7  9 ; final points 7.80
Vardas7746         Pavarde7746  4  2  3  4  4  3  3  2  7  4  8  2  7  7  8 10 ; final points 7.81
Vardas6156         Pavarde6156  2  9  5  1  7  3  2  3  6 10  3  8  7  1  1 10 ; final points 7.81
Vardas3158         Pavarde3158  6  3  3 10  9  2  5  5  6  2  1  2  5  5  4 10 ; final points 7.81
Vardas2639         Pavarde2639  4  2  8  3  9  2  8  2  4  1  7  1  3 10  4 10 ; final points 7.81
Vardas1162         Pavarde1162  7  4  1  6  1  1  7  3 10  1  3  1 10  6  7 10 ; final points 7.81
Vardas188           Pavarde188  2  1  6  8  1  8  1  2  3  4  3  5  6  8 10 10 ; final points 7.81
Vardas536           Pavarde536  5  6  3  8  9  4  1  4 10  3  5  2  3  1  4 10 ; final points 7.81
Vardas3909         Pavarde3909  1  3  3  1  1  7  7  3  4  6  9  7 10  3  3 10 ; final points 7.81
Vardas9240         Pavarde9240  6  8  5  5  1  3  6  3  8  3  1  6  2  5  6 10 ; final points 7.81
Vardas8477         Pavarde8477  6  6  3  7  5  1  4  4  4  6  1  6  7  3  5 10 ; final points 7.81
Vardas344           Pavarde344  1  1  9  6  4  9  2  5  1  2  9  3  1  9  6 10 ; final points 7.81
Vardas4616         Pavarde4616  6  2  9  5  1  5  6  3  6  4  5  7  6  2  1 10 ; final points 7.81
Vardas3175         Pavarde3175 10  8 10  9 10 10  7  6  9  8  9 10  2  3  2  8 ; final points 7.81
Vardas7747         Pavarde7747  6  7  1  1  5  4  8  4  2  1  2  8 10  5  4 10 ; final points 7.81
Vardas6071         Pavarde6071  2  3  5  4  2 10  9  2  4  1 10  6  5  2  3 10 ; final points 7.81
Vardas9151         Pavarde9151  6  2 10  4  2  2  3  1  5  2  4 10  5  3  9 10 ; final points 7.81
Vardas8365         Pavarde8365 10  4  4  7  2  3  7  9  5  4  3  1  3  1  5 10 ; final points 7.81
Vardas4244         Pavarde4244  1  7  5  4  3  4  7  6  7  8  2  1  1  3  9 10 ; final points 7.81
Vardas5764         Pavarde5764  6  6  2  4  5  9  2  4  1  3  9  7  1  8  1 10 ; final points 7.81
Vardas4014         Pavarde4014  2  5  5  5  7  2  2  2  4  7  7  9  5  5  1 10 ; final points 7.81
Vardas4633         Pavarde4633  9  7  4  2  9  7  7  4  1  5  5  9  4 10  8  9 ; final points 7.83
Vardas1541         Pavarde1541  7  8  9  2 10  9  9  4  4  3  4  6  8  1  7  9 ; final points 7.83
Vardas7179         Pavarde7179  5  4  2  5  8  5  4 10 10  8  3  9 10  4  4  9 ; final points 7.83
Vardas4261         Pavarde4261  1  2 10  6  8  9  6 10  3  2 10  8  7  4  5  9 ; final points 7.83
Vardas6223         Pavarde6223  8 10  3  2  9  2  4  9  3 10  1  9  9  9  3  9 ; final points 7.83
Vardas6303         Pavarde6303  5 10  9  9 10  4  7  1  1  3  4  9  6  4  9  9 ; final points 7.83
Vardas9245         Pavarde9245  9  3  1  8  7 10  1 10  2  7  5  6  3  9 10  9 ; final points 7.83
Vardas6217         Pavarde6217  9  7  6  4  5  7  2  2  8 10  6  6  7  6  6  9 ; final points 7.83
Vardas8792         Pavarde8792  1  5  8  6  4  9  5  9  2  9  8  7  6  9  3  9 ; final points 7.83
Vardas4568         Pavarde4568  9  5  8  9  3  4  3  7  6  4  6  8  5  5  9  9 ; final points 7.83
Vardas1643         Pavarde1643  2  5  5  8  2 10  4  4  1  7  9  9  8  7 10  9 ; final points 7.83
Vardas7               Pavarde7  8  4  5  2  8  9  2  3  8 10  8  7  3  5  9  9 ; final points 7.83
Vardas1671         Pavarde1671  6  9  8  2  9 10  4  6 10  4  1  3  5  8  6  9 ; final points 7.83
Vardas3922         Pavarde3922  5  8  3  2 10  6  8  3  9  3  9 10  4 10  1  9 ; final points 7.83
Vardas8797         Pavarde8797  5  2  9  8  2  4  8 10  7 10  9  3  2  8  4  9 ; final points 7.83
Vardas9666         Pavarde9666  9 10  1  6  5  8  9  2  7  2  9  3  8  9  3  9 ; final points 7.83
Vardas2933         Pavarde2933  7  3 10  4  6 10  2  8  7  6  8  3  9  4  4  9 ; final points 7.83
Vardas2510         Pavarde2510  4 10  9  6  4  6 10  4  1  6  4  5  7  7  8  9 ; final points 7.83
Vardas734           Pavarde734  9  3  8  8  7  3  4  2  6 10  8  1  4 10  8  9 ; final points 7.83
Vardas6293         Pavarde6293  6  9  2  3 10  8  1  2 10  8  5  8  2  9  8  9 ; final points 7.83
Vardas5289         Pavarde5289  9  9  3  9  2  5  4  6  6  1  1  1  6  4  3 10 ; final points 7.84
Vardas6982         Pavarde6982  6  8  3  8  2  3  2  3  3  8  9  4  4  2  4 10 ; final points 7.84
Vardas662           Pavarde662  3  3  6  6  6  1  7  8  3  5  1  2  1  9  8 10 ; final points 7.84
Vardas6051         Pavarde6051  5  1  3  5  4  4  6  1  7  5  7  2  9  8  2 10 ; final points 7.84
Vardas9096         Pavarde9096  4  3  3  5  8  7  3  6  1  6  2  8  1  7  5 10 ; final points 7.84
Vardas8336         Pavarde8336  3  1  7  5  6 10  3  4 10  1  1  5  1 10  2 10 ; final points 7.84
Vardas9685         Pavarde9685  5  4  4  5  8  5  2  9  8  4  3  2  2  4  4 10 ; final points 7.84
Vardas7538         Pavarde7538  3 10  9  1  8  2  1  1  7  7  7  1  3  6  3 10 ; final points 7.84
Vardas676           Pavarde676  3  4  2  5 10  4 10  2  2  2  6  9  8  1  1 10 ; final points 7.84
Vardas9201         Pavarde9201  4  1  1  7  5  5  3  2  6  1  5  9  3  7 10 10 ; final points 7.84
Vardas6706         Pavarde6706  3  2  1  8  1  8  4  4 10  3  9  1  6  4  5 10 ; final points 7.84
Vardas1694         Pavarde1694  8  3  1  3  4  8  8  9  6  2  3  7  4  1  2 10 ; final points 7.84
Vardas8723         Pavarde8723  7  1  5 10  9  2  8  3  1  7  7  1  1  1  6 10 ; final points 7.84
Vardas4415         Pavarde4415  8  6  3  4  1  6  5  1  1  3  4  6  8  6  7 10 ; final points 7.84
Vardas9110         Pavarde9110  6  1  4  9  4  6  3  1  1  8  9  3  3  7  4 10 ; final points 7.84
Vardas2076         Pavarde2076  3  6  9  3  4  3  3  3  4  1  9  3  8  2  8 10 ; final points 7.84
Vardas9558         Pavarde9558 10  5  9  8  8  7  7  6  4  3  3  3  7  3  9  9 ; final points 7.85
Vardas2572         Pavarde2572  6  8  8  9  3  6  9  9  2  4  4  9  5  3  7  9 ; final points 7.85
Vardas5711         Pavarde5711  1 10  4  9  3  5  4  2  4  8 10  5 10  8  9  9 ; final points 7.85
Vardas3416         Pavarde3416  4  6  4  5  7 10  8 10 10 10  2  2  7  4  3  9 ; final points 7.85
Vardas9006         Pavarde9006  6  6  9  5 10  1  2  1  6  8  7  6 10  7  8  9 ; final points 7.85
Vardas1664         Pavarde1664  5  8 10  3  5  2  7  9  9  4 10  7  3  8  2  9 ; final points 7.85
Vardas8338         Pavarde8338 10  5  6  7  1  7  5  6  8  7  8  5  9  7  1  9 ; final points 7.85
Vardas3926         Pavarde3926  1  4 10  9  4  6  4  3  8  6  9  3  9  8  8  9 ; final points 7.85
Vardas1803         Pavarde1803  4  6  1 10  8  8 10  4  9  8  2  7  9  4  2  9 ; final points 7.85
Vardas7436         Pavarde7436  3  8  8  3  7  9  6  9  3  1 10  9  8  2  6  9 ; final points 7.85
Vardas8852         Pavarde8852  6  9  8  3  3  9  5  3  8  6  9  4  6  8  5  9 ; final points 7.85
Vardas8298         Pavarde8298  9  7  9  5 10  9  8  3  5  7  3  4  3  7  3  9 ; final points 7.85
Vardas9115         Pavarde9115  6  1  7  5  9  7  3  6  5 10  8  7  6  8  4  9 ; final points 7.85
Vardas9912         Pavarde9912  4  6  8  4  4 10  2  3  9  8  4  5  7  9  9  9 ; final points 7.85
Vardas4071         Pavarde4071 10  9  9  2  7  9 10  1  1  7  4  5  4  6  8  9 ; final points 7.85
Vardas7894         Pavarde7894  9  7  4 10  4  9 10  8  4  2  5  6  5  2  7  9 ; final points 7.85
Vardas9143         Pavarde9143  8  5  4  9  5  8  7  4  2  1  9 10  5  6  9  9 ; final points 7.85
Vardas221           Pavarde221  9  9  8  4  5  8 10  5  4 10  3  6  5  5  1  9 ; final points 7.85
Vardas7931         Pavarde7931  5  5  5  9  2  7 10  9  1  9  9  7  4  3  7  9 ; final points 7.85
Vardas8240         Pavarde8240  6  9  3  7  2 10 10  3  6  7  9  1  2  9  8  9 ; final points 7.85
Vardas5351         Pavarde5351  7 10  8  4  3  3  5  8  5  7  9 10  8  4  1  9 ; final points 7.85
Vardas6829         Pavarde6829  2  4  8  4  5  2  5  9 10  8 10  9  2  9  5  9 ; final points 7.85
Vardas6801         Pavarde6801  9  9  9  8  6  4 10 10  1  8  1  9  2  1  5  9 ; final points 7.85
Vardas3047         Pavarde3047  2  9  5  5  3  8  2  7  5  8  8  6  8  8  8  9 ; final points 7.85
Vardas9334         Pavarde9334  8  9  8  5  9  2  9  3  6  8  6  7  4  2  6  9 ; final points 7.85
Vardas873           Pavarde873  5  5 10  2  5  6  1  9  4  9  9  9  3  9  6  9 ; final points 7.85
Vardas9750         Pavarde9750  4  8  7  3 10  2  6  8  5 10  3 10  3  6  7  9 ; final points 7.85
Vardas9739         Pavarde9739  4  8  1  9  1  9  6  4  5  6  8  7  6  8 10  9 ; final points 7.85
Vardas8064         Pavarde8064 10 10  7  5  8  1  6  7  6  6  3  3  9  2  9  9 ; final points 7.85
Vardas5524         Pavarde5524  5  1  5  3  3  9  6  6  4  2  2  8  9  3  4 10 ; final points 7.87
Vardas1115         Pavarde1115  3  8  5  7  1  2  7  4  9  2  7  2  5  4  4 10 ; final points 7.87
Vardas2685         Pavarde2685 10  3  6  7 10  2  4  6  4  1  2  6  2  3  4 10 ; final points 7.87
Vardas9835         Pavarde9835  6  3  4  4  6  7  5  3  1  9  5  4  4  1  8 10 ; final points 7.87
Vardas996           Pavarde996  4  3  7  6  8  4  8  1  3  1  8  5  5  1  6 10 ; final points 7.87
Vardas8959         Pavarde8959  2  2 10  3  1  2  3  5  4  8 10  4  5  9  2 10 ; final points 7.87
Vardas1135         Pavarde1135  1  8  3  8  1  5  2  5  5  6  3  9  3  7  4 10 ; final points 7.87
Vardas4878         Pavarde4878  2  8  8  1  6  4  5  2  6  3 10  1  5  8  1 10 ; final points 7.87
Vardas2878         Pavarde2878  1  1  4  7  6 10  3  5  3  3  6  1  8  5  7 10 ; final points 7.87
Vardas8618         Pavarde8618  6  3  6  1  1  6  7  2  2  9  5  6  8  7  1 10 ; final points 7.87
Vardas3773         Pavarde3773  6  6  9  8  2  1 10  1  1  5  3  7  5  4  2 10 ; final points 7.87
Vardas9548         Pavarde9548  6  6  1  6  2  3  7  9  1  9  2  8  2  5  3 10 ; final points 7.87
Vardas20             Pavarde20 10  4  6  1  6  5  5  3  4  2  1  3  2  9  9 10 ; final points 7.87
Vardas4282         Pavarde4282  5  6 10  4  7  1  1  4 10  1  1  7  2  6  5 10 ; final points 7.87
Vardas6763         Pavarde6763  5  5  4  4  6  2  8  1  2  5  9  9  3  3  4 10 ; final points 7.87
Vardas2127         Pavarde2127 10  2 10  3  2  9  3  6  4  7  2  3  1  1  7 10 ; final points 7.87
Vardas6307         Pavarde6307  2  6  5  6  4  1  8  6  4  8  4  5  4  4  3 10 ; final points 7.87
Vardas2463         Pavarde2463  6  7  3  4  5  3  7  5  3  7  1 10  6  1  2 10 ; final points 7.87
Vardas9935         Pavarde9935  3  6  5  2  5  5  2  2  3  5  5  8  7 10  2 10 ; final points 7.87
Vardas1323         Pavarde1323  6  7  4  1  4  7  9  8  4 10  1  6  9  8  9  9 ; final points 7.88
Vardas4150         Pavarde4150  7  1  4  7  7  2  8  8  5 10  3  4 10  7 10  9 ; final points 7.88
Vardas326           Pavarde326  6 10  2 10  5  8  3  9  6  6  4  6  2  7  9  9 ; final points 7.88
Vardas1878         Pavarde1878  7  8  3  4  8 10 10  3  6  2  9  1  4  8 10  9 ; final points 7.88
Vardas1794         Pavarde1794 10  2  6 10 10  7  9  5  8  1  7  4  3  6  5  9 ; final points 7.88
Vardas6492         Pavarde6492 10  7  7  3  3  7  8  8  4  8 10  9  1  4  4  9 ; final points 7.88
Vardas9879         Pavarde9879  6 10  8  8  6  3  5  5  8  5  7  2  9 10  1  9 ; final points 7.88
Vardas9114         Pavarde9114  2  5  9  1  1  8  8 10  3  3  9  9  6  9 10  9 ; final points 7.88
Vardas1375         Pavarde1375  4  3  6  3  8  7  5 10  8  8  1  4  9  9  8  9 ; final points 7.88
Vardas7621         Pavarde7621  1 10  1  5  6  3 10 10  7  2  4 10  8 10  6  9 ; final points 7.88
Vardas7609         Pavarde7609  3 10  8  8  8 10  3  8  8  5  5  1  9  4  3  9 ; final points 7.88
Vardas8586         Pavarde8586  9  8  3  4  3  9  6  5  5  7  9  9  4  4  8  9 ; final points 7.88
Vardas9510         Pavarde9510  9  2  5  8  6  8  9  7  2  3 10  6  5  7  6  9 ; final points 7.88
Vardas5015         Pavarde5015  7  8  8  8  3  6  7  9  1  9  1  4  2 10 10  9 ; final points 7.88
Vardas4152         Pavarde4152  8  7  8  4 10  9  9  1  2  7  5  6  7  7  3  9 ; final points 7.88
Vardas6290         Pavarde6290  7  3 10  7  8  2 10  1 10  7 10  2  9  1  6  9 ; final points 7.88
Vardas8373         Pavarde8373  8  4  3 10  9  2  4  3 10  7  3  7  4 10  9  9 ; final points 7.88
Vardas9207         Pavarde9207  4  2 10  9  5 10  8  5  7  9  9  6  2  2  5  9 ; final points 7.88
Vardas465           Pavarde465  5  3  9  2  1 10  4  2  9  4  7  9 10  9  9  9 ; final points 7.88
Vardas4693         Pavarde4693  8  5 10  7  6  3  5  8  6  2  5  9  8  4  7  9 ; final points 7.88
Vardas6193         Pavarde6193  4  8  7  2  1  9  1  8  8  8  3  8  1  1  2 10 ; final points 7.89
Vardas5827         Pavarde5827  9  4  6  4  1  9  1  1  6  1  3  9  8  8  1 10 ; final points 7.89
Vardas5519         Pavarde5519  5  5  1  3  5  2  2  8  7  6  1  8  9  6  3 10 ; final points 7.89
Vardas9639         Pavarde9639  5  2  3  1  2  7  4  5  7  6  6  5  4  8  6 10 ; final points 7.89
Vardas881           Pavarde881  3  8  4  9  1  1  5  5  2  9  5  5  9  2  3 10 ; final points 7.89
Vardas250           Pavarde250 10  4  4  1  5  9  7  2  6  3  8  5  3  3  1 10 ; final points 7.89
Vardas9586         Pavarde9586  5  8  1  4  6  8  4  3  3 10  5  3  2  8  1 10 ; final points 7.89
Vardas9431         Pavarde9431  4  7  4  4  7  2  8  6  3 10  5  1  1  6  3 10 ; final points 7.89
Vardas9707         Pavarde9707  5  7  4 10  3  2  7  5  2  3  4  1  9  5  4 10 ; final points 7.89
Vardas8024         Pavarde8024  8  6  1  3  3  7  4  3  2  2 10  8  1  7  6 10 ; final points 7.89
Vardas9512         Pavarde9512  4  6  4  7  9  1  5  3  7  4  7  3  7  1  3 10 ; final points 7.89
Vardas4195         Pavarde4195  4 10 10  5  7  4  1  3  3  5  2  3  6  1  7 10 ; final points 7.89
Vardas7695         Pavarde7695  3  6  8  2  5  2  9  5  6  6  3  2  3  9  2 10 ; final points 7.89
Vardas1587         Pavarde1587  4  4  5  8  4  7  2  2  5  3  4  7 10  5  1 10 ; final points 7.89
Vardas8259         Pavarde8259  5  1  7  7  8 10  3  9  2  3  6  1  1  5  3 10 ; final points 7.89
Vardas1386         Pavarde1386  2  6  2  3  5  6  7  8  8  8  2  1  7  1  5 10 ; final points 7.89
Vardas8044         Pavarde8044  5  4 10  2  8  1  8  7  1  6  6  2  5  2  4 10 ; final points 7.89
Vardas1868         Pavarde1868  8 10 10  7 10  7 10  6  5  8  8  4  7  7  9  8 ; final points 7.89
Vardas8715         Pavarde8715  2  3  6 10  3  9  3  2  2  7  6  7  7  2  2 10 ; final points 7.89
Vardas9965         Pavarde9965  5  1  8  4  7  1  4  3  4  8  1  9  7  8  1 10 ; final points 7.89
Vardas3707         Pavarde3707  5  1 10  2  3  1  9  9  1  4  3  3  4  8  8 10 ; final points 7.89
Vardas3107         Pavarde3107  4  9  5  4  7 10  4  7 10  5  5  9  2  9  4  9 ; final points 7.91
Vardas7161         Pavarde7161  7  4  1  9  3  8 10  7  8  1 10  2  8 10  6  9 ; final points 7.91
Vardas817           Pavarde817  4  9  3  9  8  3  2  3  2 10  7  9  9 10  6  9 ; final points 7.91
Vardas135           Pavarde135  3  6  5  6  9  6  5  3  9  1  8  9  9  9  6  9 ; final points 7.91
Vardas404           Pavarde404 10  3  5  8  2  9  7  8  5  8  8  7  1  5  8  9 ; final points 7.91
Vardas675           Pavarde675  7  9  8  8  6  4  8  6  6  8  7  2  3 10  2  9 ; final points 7.91
Vardas4378         Pavarde4378  4  3  7  7  5  2 10  7  3  9  7 10 10  8  2  9 ; final points 7.91
Vardas1596         Pavarde1596  7 10  6  6  9 10  8  6  3  2  9  2  8  7  1  9 ; final points 7.91
Vardas3563         Pavarde3563  4  5  8  3  9  9  5  2 10 10  5 10  9  1  4  9 ; final points 7.91
Vardas6789         Pavarde6789  3  8  7  6 10  2 10  3  4  4  3  5  9 10 10  9 ; final points 7.91
Vardas5630         Pavarde5630  3  4 10  3  5  8  9  9  8  6  9  3  4  6  7  9 ; final points 7.91
Vardas7867         Pavarde7867 10  6  8 10  6  6  5  1 10  5  4 10  9  1  3  9 ; final points 7.91
Vardas6401         Pavarde6401  9  7  3  7 10 10  6  3  2 10  5  7  9  2  4  9 ; final points 7.91
Vardas899           Pavarde899  5  8 10  2  3  8  2  8  5 10  8  5  6 10  4  9 ; final points 7.91
Vardas8854         Pavarde8854  2 10  9  3  1  7 10 10  8  1  7  8  3  5 10  9 ; final points 7.91
Vardas9208         Pavarde9208  7  5  7  9  8  4  7 10  6  5  2  7  3  7  7  9 ; final points 7.91
Vardas5415         Pavarde5415  6  2  5 10  5  8  1  9 10 10  3  4  8  9  4  9 ; final points 7.91
Vardas9338         Pavarde9338  4  9  6  7  6  2  7  5  3 10 10  1  6  8 10  9 ; final points 7.91
Vardas7422         Pavarde7422  4  3  9  1 10  6 10 10  6 10  5  2  5 10  3  9 ; final points 7.91
Vardas3673         Pavarde3673  3  5  4  1  6  8  6  8  4  6  9 10  7  9  8  9 ; final points 7.91
Vardas7258         Pavarde7258  1  1 10 10  6  6  6  4 10  9 10  2  8  7  4  9 ; final points 7.91
Vardas6751         Pavarde6751  7  2 10  2  7  9  6  7  3 10  7  8  5  8  3  9 ; final points 7.91
Vardas8659         Pavarde8659  6  1  9  3 10  9  4  8  5  8  2  7  9  9  4  9 ; final points 7.91
Vardas7936         Pavarde7936  1  7  9 10  8  5  8  8  6  4  3  6  3  9  7  9 ; final points 7.91
Vardas6701         Pavarde6701  4  4  8  1  8  4  3 10  9  6  9  2  8  8 10  9 ; final points 7.91
Vardas511           Pavarde511  1  1  2  2  6  7  2  5  7  7  7 10  3  4  8 10 ; final points 7.92
Vardas5371         Pavarde5371 10  6  5  7  3  5  2  1  2  3  4 10  1  3 10 10 ; final points 7.92
Vardas338           Pavarde338  2  7  1  5  6  7  3  6  3  1  1  8  8 10  4 10 ; final points 7.92
Vardas6545         Pavarde6545  1  2  7  5  6  8  9  3  2  3  6  2  7  9  2 10 ; final points 7.92
Vardas5475         Pavarde5475  6  8  2  2  4  9  1  6 10  1  3  8  3  3  6 10 ; final points 7.92
Vardas4774         Pavarde4774  8  9  7  8  2  2  6  6  8  7  1  2  3  2  1 10 ; final points 7.92
Vardas5258         Pavarde5258  2  2 10  5  6  3  3  3  8  4  5  6  5  4  6 10 ; final points 7.92
Vardas8392         Pavarde8392  4  8  3  2  5  3  7  4  9  9  2  2  8  5  1 10 ; final points 7.92
Vardas73             Pavarde73  9  6  3  6  5  2  8  2  7  3  5  4  2  1  9 10 ; final points 7.92
Vardas4354         Pavarde4354  7  2  8  4  4  9  9  3  2  7  3  2  5  1  6 10 ; final points 7.92
Vardas5561         Pavarde5561 10  2  6  7  4  3  2  8  3  2  7  2  5  5  6 10 ; final points 7.92
Vardas7937         Pavarde7937  5  5  3  9  3  3  1  6  2  1  9  3  6  6 10 10 ; final points 7.92
Vardas3428         Pavarde3428  2  8  3  4  6  1  7  8  4  7  2  2  3  6  9 10 ; final points 7.92
Vardas2300         Pavarde2300  2  6  1  1  8 10  3  8  2  7  8  1  3  7  5 10 ; final points 7.92
Vardas3484         Pavarde3484  2  4  6  4  8  3  5  3  5  8  4  6  6  4  4 10 ; final points 7.92
Vardas1314         Pavarde1314  5  4  9  9  3  1  1  1  6  9  6  2  2  9  5 10 ; final points 7.92
